GSM,515,2,20237,20843,0,121.0454,14.5684,1000,19,1,1458561724,1760144468,0
GSM,515,2,20239,21613,0,121.0842,14.5905,1000,6,1,1457073924,1745487967,0
GSM,515,2,20239,32622,0,121.0565,14.5735,1000,7,1,1458561726,1745487966,0
GSM,515,2,20239,32613,0,121.0836,14.5903,1000,8,1,1452251149,1745487967,0
GSM,515,2,20242,51922,0,121.1155,14.6231,1080,18,1,1458561728,1745487971,0
GSM,515,2,20253,32311,0,120.9923,14.5366,500,26,1,1457684310,1760143804,0
GSM,515,2,20235,32782,0,121.0528,14.6161,727,26,1,1458561722,1760143984,0
GSM,515,2,20235,32165,0,121.0364,14.6175,1000,23,1,1458561722,1760144285,0
GSM,515,2,20237,12643,0,121.0699,14.595,1121,11,1,1458561724,1745487966,0
GSM,515,2,20237,11527,0,121.0476,14.5829,1000,21,1,1458561723,1745487972,0
GSM,515,2,20237,29194,0,121.0512,14.5884,7385,10,1,1458561725,1760143861,0
GSM,515,2,20237,19482,0,121.0563,14.5867,1000,7,1,1458561724,1760143983,0
GSM,515,2,20237,22627,0,121.0621,14.5895,1000,19,1,1458561725,1745487971,0
